"3ced9168-72b0-4000-8000-000000000077",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","12738 Jennifer Viaduct","8753 Jeremy Branch",2018-12-10 03:04:05.000,2018-12-11 03:04:05.000,9.00
"3d70a3d7-0a3d-4000-8000-000000000078",washington dc,washington dc,"51eb851e-b851-4c00-8000-000000000010","44444444-4444-4400-8000-000000000004","38051 Danielle Plains Suite 2","7319 Jordan Spur Apt. 60",2018-12-23 03:04:05.000,2018-12-23 21:04:05.000,50.00
"3df3b645-a1ca-4000-8000-000000000079",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","93485 Christopher Overpass","51036 Tiffany Circles",2018-12-05 03:04:05.000,2018-12-05 13:04:05.000,56.00
"3e76c8b4-3958-4000-8000-00000000007a",washington dc,washington dc,"428f5c28-f5c2-4000-8000-00000000000d","44444444-4444-4400-8000-000000000004","46643 Anderson Grove Suite 62","33228 Doyle Lodge",2018-12-06 03:04:05.000,2018-12-06 06:04:05.000,2.00
"3ef9db22-d0e5-4000-8000-00000000007b",washington dc,washington dc,"51eb851e-b851-4c00-8000-000000000010","44444444-4444-4400-8000-000000000004","42607 Rodriguez Oval","6454 Christina Plains Suite 17",2018-12-08 03:04:05.000,2018-12-09 09:04:05.000,19.00
"3f7ced91-6872-4000-8000-00000000007c",washington dc,washington dc,"3d70a3d7-0a3d-4000-8000-00000000000c","44444444-4444-4400-8000-000000000004","15467 Brian Lights Apt. 8","42335 Jenna Inlet",2019-01-01 03:04:05.000,2019-01-01 05:04:05.000,25.00
"40000000-0000-4000-8000-00000000007d",washington dc,washington dc,"47ae147a-e147-4000-8000-00000000000e","44444444-4444-4400-8000-000000000004","92909 Wilson Via","86201 Little Drive Suite 40",2018-12-30 03:04:05.000,2019-01-01 12:04:05.000,37.00
"4083126e-978d-4000-8000-00000000007e",washington dc,washington dc,"428f5c28-f5c2-4000-8000-00000000000d","44444444-4444-4400-8000-000000000004","34243 Perez Views","22431 Richard Cape",2018-12-30 03:04:05.000,2018-12-30 09:04:05.000,24.00
"410624dd-2f1a-4000-8000-00000000007f",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","86935 Patrick Cove","85782 Jacobson Island",2018-12-06 03:04:05.000,2018-12-06 08:04:05.000,93.00
"4189374b-c6a7-4000-8000-000000000080",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","71510 Ricky Hollow Apt. 76","57876 Peter Square Apt. 55",2018-12-24 03:04:05.000,2018-12-25 06:04:05.000,99.00
"420c49ba-5e35-4000-8000-000000000081",washington dc,washington dc,"51eb851e-b851-4c00-8000-000000000010","44444444-4444-4400-8000-000000000004","84146 Skinner Stream Suite 62","8917 Donna Gateway",2018-12-09 03:04:05.000,2018-12-11 04:04:05.000,17.00
"428f5c28-f5c2-4000-8000-000000000082",washington dc,washington dc,"47ae147a-e147-4000-8000-00000000000e","44444444-4444-4400-8000-000000000004","4145 Kim Groves","71699 Christina Crescent",2018-12-15 03:04:05.000,2018-12-16 02:04:05.000,51.00
"43126e97-8d4f-4000-8000-000000000083",washington dc,washington dc,"3d70a3d7-0a3d-4000-8000-00000000000c","44444444-4444-4400-8000-000000000004","66906 Patrick Lights","62529 Patricia Manors",2018-12-11 03:04:05.000,2018-12-12 04:04:05.000,83.00
"43958106-24dd-4000-8000-000000000084",washington dc,washington dc,"47ae147a-e147-4000-8000-00000000000e","44444444-4444-4400-8000-000000000004","4115 Kyle Unions Suite 65","10620 Angela Village",2018-12-06 03:04:05.000,2018-12-08 12:04:05.000,77.00
"44189374-bc6a-4000-8000-000000000085",washington dc,washington dc,"428f5c28-f5c2-4000-8000-00000000000d","44444444-4444-4400-8000-000000000004","47151 Jason Trail","58369 Shelby Station Suite 44",2018-12-05 03:04:05.000,2018-12-07 07:04:05.000,19.00
"449ba5e3-53f7-4000-8000-000000000086",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","37002 Foster Glen","26870 Jesse Parkways",2018-12-12 03:04:05.000,2018-12-13 09:04:05.000,21.00
"451eb851-eb85-4000-8000-000000000087",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","56635 Foster Junctions Suite 90","89511 Santiago Stream",2018-12-15 03:04:05.000,2018-12-15 21:04:05.000,5.00
"45a1cac0-8312-4000-8000-000000000088",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","73965 Jesse Courts","66813 Roy Locks",2018-12-28 03:04:05.000,2018-12-30 06:04:05.000,96.00
"4624dd2f-1a9f-4000-8000-000000000089",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","48491 Hatfield Curve Apt. 72","45684 James Wall",2018-12-30 03:04:05.000,2018-12-30 08:04:05.000,36.00
"46a7ef9d-b22d-4000-8000-00000000008a",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","40043 Judith Forge","93588 Gonzalez Station Apt. 28",2018-12-06 03:04:05.000,2018-12-06 18:04:05.000,30.00
"472b020c-49ba-4000-8000-00000000008b",washington dc,washington dc,"3d70a3d7-0a3d-4000-8000-00000000000c","44444444-4444-4400-8000-000000000004","35850 Crystal Lakes Apt. 83","89731 Stephen Court",2018-12-08 03:04:05.000,2018-12-09 10:04:05.000,15.00
"47ae147a-e147-4000-8000-00000000008c",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","28536 Sean Mountains Apt. 92","76978 Carson Rapids",2018-12-29 03:04:05.000,2018-12-31 08:04:05.000,10.00
"483126e9-78d4-4c00-8000-00000000008d",washington dc,washington dc,"47ae147a-e147-4000-8000-00000000000e","44444444-4444-4400-8000-000000000004","50001 White Hollow","42830 Miller Rapids",2018-12-28 03:04:05.000,2018-12-28 15:04:05.000,20.00
"48b43958-1062-4c00-8000-00000000008e",washington dc,washington dc,"51eb851e-b851-4c00-8000-000000000010","44444444-4444-4400-8000-000000000004","65266 Holloway Trail","88542 Foster Ways",2018-12-23 03:04:05.000,2018-12-23 20:04:05.000,68.00
"49374bc6-a7ef-4c00-8000-00000000008f",washington dc,washington dc,"428f5c28-f5c2-4000-8000-00000000000d","44444444-4444-4400-8000-000000000004","18256 Blackburn Brook Apt. 35","81920 Jennifer Falls",2018-12-26 03:04:05.000,2018-12-28 10:04:05.000,62.00
"49ba5e35-3f7c-4c00-8000-000000000090",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","89254 Brandon Mount Apt. 13","33137 Maria Parkways Suite 32",2018-12-19 03:04:05.000,2018-12-19 07:04:05.000,45.00
"4a3d70a3-d70a-4c00-8000-000000000091",washington dc,washington dc,"3d70a3d7-0a3d-4000-8000-00000000000c","44444444-4444-4400-8000-000000000004","33615 Johnson Spring Suite 67","80466 Jacob Isle",2018-12-05 03:04:05.000,2018-12-06 20:04:05.000,15.00
"4ac08312-6e97-4c00-8000-000000000092",washington dc,washington dc,"47ae147a-e147-4000-8000-00000000000e","44444444-4444-4400-8000-000000000004","50678 Rebecca Ways Apt. 46","12215 Jill Brook Suite 45",2018-12-27 03:04:05.000,2018-12-28 22:04:05.000,11.00
"4b439581-0624-4c00-8000-000000000093",washington dc,washington dc,"47ae147a-e147-4000-8000-00000000000e","44444444-4444-4400-8000-000000000004","10962 Kimberly Run","37637 Brewer Causeway Apt. 73",2018-12-18 03:04:05.000,2018-12-19 04:04:05.000,37.00
"4bc6a7ef-9db2-4c00-8000-000000000094",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","61500 Shelton Knolls","50491 Valencia Fields",2018-12-09 03:04:05.000,2018-12-10 00:04:05.000,18.00
"4c49ba5e-353f-4c00-8000-000000000095",washington dc,washington dc,"428f5c28-f5c2-4000-8000-00000000000d","44444444-4444-4400-8000-000000000004","27428 Moore Trail Apt. 19","39148 Mccormick Street",2018-12-14 03:04:05.000,2018-12-15 06:04:05.000,12.00
"4ccccccc-cccc-4c00-8000-000000000096",washington dc,washington dc,"51eb851e-b851-4c00-8000-000000000010","44444444-4444-4400-8000-000000000004","66050 Richards Alley","67614 Taylor Port",2018-12-29 03:04:05.000,2018-12-29 12:04:05.000,46.00
"4d4fdf3b-645a-4c00-8000-000000000097",washington dc,washington dc,"3d70a3d7-0a3d-4000-8000-00000000000c","44444444-4444-4400-8000-000000000004","82209 Becker Locks Apt. 27","35982 Edwards Mount Apt. 99",2018-12-27 03:04:05.000,2018-12-29 03:04:05.000,19.00
"4dd2f1a9-fbe7-4c00-8000-000000000098",washington dc,washington dc,"428f5c28-f5c2-4000-8000-00000000000d","44444444-4444-4400-8000-000000000004","63025 Megan Pike","25072 Howe Crossroad Suite 57",2018-12-24 03:04:05.000,2018-12-25 16:04:05.000,54.00
"4e560418-9374-4c00-8000-000000000099",washington dc,washington dc,"51eb851e-b851-4c00-8000-000000000010","44444444-4444-4400-8000-000000000004","74330 Theodore Spur","80876 Daniel Tunnel",2018-12-21 03:04:05.000,2018-12-22 11:04:05.000,82.00
"4ed91687-2b02-4c00-8000-00000000009a",washington dc,washington dc,"428f5c28-f5c2-4000-8000-00000000000d","44444444-4444-4400-8000-000000000004","71732 Valencia Harbors Apt. 65","6287 Bryan Village Suite 86",2018-12-07 03:04:05.000,2018-12-07 09:04:05.000,98.00
"4f5c28f5-c28f-4c00-8000-00000000009b",washington dc,washington dc,"428f5c28-f5c2-4000-8000-00000000000d","44444444-4444-4400-8000-000000000004","30969 Kathleen Mill Suite 51","45020 Reyes Flat Suite 38",2019-01-01 03:04:05.000,2019-01-02 02:04:05.000,53.00
"4fdf3b64-5a1c-4c00-8000-00000000009c",washington dc,washington dc,"51eb851e-b851-4c00-8000-000000000010","44444444-4444-4400-8000-000000000004","17795 Michael Pine Suite 28","52768 Gabrielle Springs Apt. 50",2018-12-14 03:04:05.000,2018-12-16 10:04:05.000,15.00
"50624dd2-f1a9-4c00-8000-00000000009d",washington dc,washington dc,"428f5c28-f5c2-4000-8000-00000000000d","44444444-4444-4400-8000-000000000004","44540 James Spring Apt. 2","96092 Warner Parks Suite 22",2018-12-17 03:04:05.000,2018-12-17 11:04:05.000,54.00
"50e56041-8937-4c00-8000-00000000009e",washington dc,washington dc,"3d70a3d7-0a3d-4000-8000-00000000000c","44444444-4444-4400-8000-000000000004","56189 Matthews Mews Apt. 91","76092 Margaret Ridges",2018-12-06 03:04:05.000,2018-12-08 09:04:05.000,62.00
"516872b0-20c4-4c00-8000-00000000009f",washington dc,washington dc,"428f5c28-f5c2-4000-8000-00000000000d","44444444-4444-4400-8000-000000000004","83662 Cunningham Track","65907 Mia Burgs",2019-01-02 03:04:05.000,2019-01-02 14:04:05.000,18.00
"51eb851e-b851-4c00-8000-0000000000a0",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","68279 Henry Well Apt. 80","43800 Noah Crossroad",2018-12-06 03:04:05.000,2018-12-06 15:04:05.000,28.00
"526e978d-4fdf-4c00-8000-0000000000a1",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","79494 Johnson Hills","35618 Smith Roads",2018-12-31 03:04:05.000,2018-12-31 14:04:05.000,42.00
"52f1a9fb-e76c-4c00-8000-0000000000a2",washington dc,washington dc,"51eb851e-b851-4c00-8000-000000000010","44444444-4444-4400-8000-000000000004","57156 Mcdaniel Station","11953 Newman Squares",2018-12-27 03:04:05.000,2018-12-29 00:04:05.000,1.00
"5374bc6a-7ef9-4c00-8000-0000000000a3",washington dc,washington dc,"47ae147a-e147-4000-8000-00000000000e","44444444-4444-4400-8000-000000000004","57585 Nicholas Gateway Suite 9","28824 Richard Shoal Apt. 60",2018-12-29 03:04:05.000,2018-12-30 09:04:05.000,43.00
"53f7ced9-1687-4c00-8000-0000000000a4",washington dc,washington dc,"47ae147a-e147-4000-8000-00000000000e","44444444-4444-4400-8000-000000000004","21987 Brandy Stream","51924 Hughes Hills",2019-01-02 03:04:05.000,2019-01-02 07:04:05.000,90.00
"547ae147-ae14-4c00-8000-0000000000a5",washington dc,washington dc,"4ccccccc-cccc-4c00-8000-00000000000f","44444444-4444-4400-8000-000000000004","21312 Keith Burgs","72552 Lori Haven",2018-12-31 03:04:05.000,2019-01-01 21:04:05.000,52.00
"54fdf3b6-45a1-4c00-8000-0000000000a6",washington dc,washington dc,"3d70a3d7-0a3d-4000-8000-00000000000c","44444444-4444-4400-8000-000000000004","37633 Anita Fields","46446 Darryl Junction",2018-12-05 03:04:05.000,2018-12-07 14:04:05.000,97.00
c51eb851-eb85-4000-8000-000000000181,amsterdam,amsterdam,bd70a3d7-0a3d-4000-8000-000000000025,aaaaaaaa-aaaa-4800-8000-00000000000a,"24969 Carl Square","99417 Megan Mountain",2018-12-13 03:04:05.000,2018-12-14 00:04:05.000,39.00
c5a1cac0-8312-4000-8000-000000000182,amsterdam,amsterdam,b851eb85-1eb8-4000-8000-000000000024,aaaaaaaa-aaaa-4800-8000-00000000000a,"18094 Judith Station","49138 Obrien Vista Apt. 21",2018-12-24 03:04:05.000,2018-12-24 20:04:05.000,15.00
c624dd2f-1a9f-4000-8000-000000000183,amsterdam,amsterdam,b3333333-3333-4000-8000-000000000023,aaaaaaaa-aaaa-4800-8000-00000000000a,"88492 Smith Throughway Suite 84","8024 Salinas Summit",2018-12-14 03:04:05.000,2018-12-15 01:04:05.000,95.00
c6a7ef9d-b22d-4000-8000-000000000184,amsterdam,amsterdam,c28f5c28-f5c2-4000-8000-000000000026,aaaaaaaa-aaaa-4800-8000-00000000000a,"82768 Mary Views","87474 Miranda Cliffs",2018-12-08 03:04:05.000,2018-12-08 18:04:05.000,52.00
"1cac0831-26e9-4900-8000-000000000038",boston,boston,"28f5c28f-5c28-4600-8000-000000000008","22222222-2222-4200-8000-000000000002","71837 Alison Turnpike","91801 Chris Landing",2019-01-01 03:04:05.000,2019-01-03 06:04:05.000,30.00
"1d2f1a9f-be76-4900-8000-000000000039",boston,boston,"3851eb85-1eb8-4200-8000-00000000000b","22222222-2222-4200-8000-000000000002","58417 Tracy Prairie Suite 39","17812 Lowery Burgs",2018-12-18 03:04:05.000,2018-12-20 09:04:05.000,71.00
"1db22d0e-5604-4900-8000-00000000003a",boston,boston,"1eb851eb-851e-4800-8000-000000000006","33333333-3333-4400-8000-000000000003","67552 Humphrey Divide Suite 7","76480 Christina Valley Suite 44",2018-12-11 03:04:05.000,2018-12-11 19:04:05.000,19.00
"1e353f7c-ed91-4800-8000-00000000003b",boston,boston,"23d70a3d-70a3-4800-8000-000000000007","33333333-3333-4400-8000-000000000003","16616 Acosta Manor","18466 Patel Mountain Suite 94",2019-01-02 03:04:05.000,2019-01-03 19:04:05.000,47.00
"1eb851eb-851e-4800-8000-00000000003c",boston,boston,"2e147ae1-47ae-4400-8000-000000000009","22222222-2222-4200-8000-000000000002","91178 Guerrero Course","41914 John Stream",2018-12-14 03:04:05.000,2018-12-15 22:04:05.000,34.00
"1f3b645a-1cac-4800-8000-00000000003d",boston,boston,"2e147ae1-47ae-4400-8000-000000000009","33333333-3333-4400-8000-000000000003","10396 Denise Common Suite 45","91610 Hernandez Mills",2018-12-28 03:04:05.000,2018-12-30 09:04:05.000,47.00
"1fbe76c8-b439-4800-8000-00000000003e",boston,boston,"3851eb85-1eb8-4200-8000-00000000000b","33333333-3333-4400-8000-000000000003","63842 Moore Radial Apt. 21","55404 Howell Dale",2018-12-24 03:04:05.000,2018-12-24 21:04:05.000,58.00
"20418937-4bc6-4800-8000-00000000003f",boston,boston,"23d70a3d-70a3-4800-8000-000000000007","33333333-3333-4400-8000-000000000003","98984 Green Viaduct Suite 95","20888 Perez Path Apt. 28",2018-12-12 03:04:05.000,2018-12-14 10:04:05.000,29.00
"20c49ba5-e353-4800-8000-000000000040",boston,boston,"28f5c28f-5c28-4600-8000-000000000008","22222222-2222-4200-8000-000000000002","8629 Brandi Knoll Apt. 69","88158 Singleton Harbor Apt. 64",2018-12-05 03:04:05.000,2018-12-05 16:04:05.000,45.00
"2147ae14-7ae1-4800-8000-000000000041",boston,boston,"1eb851eb-851e-4800-8000-000000000006","22222222-2222-4200-8000-000000000002","78446 Fox Lock","68565 Flores Canyon Apt. 75",2018-12-04 03:04:05.000,2018-12-04 07:04:05.000,13.00
"21cac083-126e-4800-8000-000000000042",boston,boston,"2e147ae1-47ae-4400-8000-000000000009","33333333-3333-4400-8000-000000000003","10704 Kevin Ports","97213 Gomez Roads Apt. 34",2018-12-31 03:04:05.000,2019-01-01 18:04:05.000,6.00
"224dd2f1-a9fb-4800-8000-000000000043",boston,boston,"2e147ae1-47ae-4400-8000-000000000009","33333333-3333-4400-8000-000000000003","44170 Jodi Creek","44267 Rhonda Island Apt. 15",2018-12-18 03:04:05.000,2018-12-20 07:04:05.000,60.00
"22d0e560-4189-4800-8000-000000000044",boston,boston,"33333333-3333-4400-8000-00000000000a","33333333-3333-4400-8000-000000000003","53370 Margaret Gardens","50552 Tracy Road Apt. 24",2018-12-09 03:04:05.000,2018-12-11 10:04:05.000,76.00
"2353f7ce-d916-4800-8000-000000000045",boston,boston,"23d70a3d-70a3-4800-8000-000000000007","22222222-2222-4200-8000-000000000002","40450 Stacy Square","67893 Christopher Village",2018-12-23 03:04:05.000,2018-12-23 21:04:05.000,51.00
"23d70a3d-70a3-4800-8000-000000000046",boston,boston,"33333333-3333-4400-8000-00000000000a","22222222-2222-4200-8000-000000000002","98760 Kennedy Station","62597 Michael Corners",2018-12-14 03:04:05.000,2018-12-16 07:04:05.000,44.00
"245a1cac-0831-4600-8000-000000000047",boston,boston,"2e147ae1-47ae-4400-8000-000000000009","33333333-3333-4400-8000-000000000003","45993 Matthew Dam","26907 Emily Circles",2018-12-11 03:04:05.000,2018-12-12 18:04:05.000,28.00
"24dd2f1a-9fbe-4600-8000-000000000048",boston,boston,"1eb851eb-851e-4800-8000-000000000006","22222222-2222-4200-8000-000000000002","31605 Christopher Springs Suite 48","91751 Merritt Dale",2018-12-29 03:04:05.000,2018-12-30 16:04:05.000,82.00
"25604189-374b-4600-8000-000000000049",boston,boston,"28f5c28f-5c28-4600-8000-000000000008","33333333-3333-4400-8000-000000000003","19969 Adkins Curve Apt. 0","2264 Phillips Centers Apt. 5",2018-12-22 03:04:05.000,2018-12-22 05:04:05.000,87.00
"25e353f7-ced9-4600-8000-00000000004a",boston,boston,"33333333-3333-4400-8000-00000000000a","22222222-2222-4200-8000-000000000002","3475 Patrick Springs","38729 Lisa Fall Apt. 61",2019-01-02 03:04:05.000,2019-01-02 06:04:05.000,26.00
"26666666-6666-4600-8000-00000000004b",boston,boston,"3851eb85-1eb8-4200-8000-00000000000b","22222222-2222-4200-8000-000000000002","35581 Evans Throughway","8012 Darin Centers Apt. 35",2018-12-20 03:04:05.000,2018-12-21 18:04:05.000,43.00
"26e978d4-fdf3-4600-8000-00000000004c",boston,boston,"3851eb85-1eb8-4200-8000-00000000000b","33333333-3333-4400-8000-000000000003","89048 Ellis Turnpike","79458 Jessica Isle Suite 7",2018-12-23 03:04:05.000,2018-12-24 04:04:05.000,72.00
"276c8b43-9581-4600-8000-00000000004d",boston,boston,"2e147ae1-47ae-4400-8000-000000000009","33333333-3333-4400-8000-000000000003","23804 Chan Locks","49722 Courtney Unions",2018-12-05 03:04:05.000,2018-12-07 07:04:05.000,60.00
"27ef9db2-2d0e-4600-8000-00000000004e",boston,boston,"28f5c28f-5c28-4600-8000-000000000008","22222222-2222-4200-8000-000000000002","94073 Debra Motorway","47843 Edwards Junctions Suite 70",2018-12-22 03:04:05.000,2018-12-24 06:04:05.000,98.00
"2872b020-c49b-4600-8000-00000000004f",boston,boston,"2e147ae1-47ae-4400-8000-000000000009","22222222-2222-4200-8000-000000000002","41587 Terry Unions Suite 81","93467 Murillo Mews",2018-12-05 03:04:05.000,2018-12-05 08:04:05.000,47.00
"28f5c28f-5c28-4600-8000-000000000050",boston,boston,"2e147ae1-47ae-4400-8000-000000000009","33333333-3333-4400-8000-000000000003","48253 Patterson Inlet Suite 96","16186 Graham Neck Apt. 20",2018-12-07 03:04:05.000,2018-12-07 04:04:05.000,53.00
"2978d4fd-f3b6-4600-8000-000000000051",boston,boston,"23d70a3d-70a3-4800-8000-000000000007","33333333-3333-4400-8000-000000000003","55370 Danielle Plains","7451 Jason Mountains Suite 23",2018-12-06 03:04:05.000,2018-12-06 08:04:05.000,80.00
"29fbe76c-8b43-4600-8000-000000000052",boston,boston,"1eb851eb-851e-4800-8000-000000000006","33333333-3333-4400-8000-000000000003","59379 Hoover Manor Suite 70","33311 Anthony Inlet",2018-12-20 03:04:05.000,2018-12-22 00:04:05.000,71.00
"2a7ef9db-22d0-4600-8000-000000000053",boston,boston,"2e147ae1-47ae-4400-8000-000000000009","33333333-3333-4400-8000-000000000003","59133 Ivan Mountain","68135 Valentine Mill",2018-12-17 03:04:05.000,2018-12-18 03:04:05.000,15.00
"2b020c49-ba5e-4600-8000-000000000054",boston,boston,"23d70a3d-70a3-4800-8000-000000000007","33333333-3333-4400-8000-000000000003","81146 Mark Inlet","83253 Martinez Estates Apt. 37",2018-12-28 03:04:05.000,2018-12-29 04:04:05.000,83.00
"2b851eb8-51eb-4600-8000-000000000055",boston,boston,"23d70a3d-70a3-4800-8000-000000000007","22222222-2222-4200-8000-000000000002","82832 Pamela Green","95758 April Plain",2019-01-02 03:04:05.000,2019-01-02 07:04:05.000,71.00
"2c083126-e978-4400-8000-000000000056",boston,boston,"28f5c28f-5c28-4600-8000-000000000008","22222222-2222-4200-8000-000000000002","35476 Trevor Brooks Suite 48","30928 Tara Forge",2018-12-06 03:04:05.000,2018-12-06 08:04:05.000,82.00
"2c8b4395-8106-4400-8000-000000000057",boston,boston,"3851eb85-1eb8-4200-8000-00000000000b","22222222-2222-4200-8000-000000000002","1423 Norman Lane","98666 Mitchell Stream",2018-12-25 03:04:05.000,2018-12-26 11:04:05.000,14.00
"2d0e5604-1893-4400-8000-000000000058",boston,boston,"23d70a3d-70a3-4800-8000-000000000007","22222222-2222-4200-8000-000000000002","62020 Jill Rest Apt. 38","85385 Dylan Mall",2018-12-27 03:04:05.000,2018-12-28 04:04:05.000,0.00
"2d916872-b020-4400-8000-000000000059",boston,boston,"1eb851eb-851e-4800-8000-000000000006","33333333-3333-4400-8000-000000000003","55708 Christina Harbors Suite 42","99941 Rios Bridge Apt. 77",2018-12-21 03:04:05.000,2018-12-21 11:04:05.000,34.00
"2e147ae1-47ae-4400-8000-00000000005a",boston,boston,"33333333-3333-4400-8000-00000000000a","22222222-2222-4200-8000-000000000002","60098 Diamond Park","23876 Kimberly Pass",2018-12-25 03:04:05.000,2018-12-25 17:04:05.000,86.00
"2e978d4f-df3b-4400-8000-00000000005b",boston,boston,"23d70a3d-70a3-4800-8000-000000000007","33333333-3333-4400-8000-000000000003","1486 Ashley Manor Suite 70","57546 Stephanie Harbors Apt. 27",2018-12-29 03:04:05.000,2018-12-30 20:04:05.000,20.00
"2f1a9fbe-76c8-4400-8000-00000000005c",boston,boston,"28f5c28f-5c28-4600-8000-000000000008","33333333-3333-4400-8000-000000000003","84463 Melissa Light","71605 Courtney Ports",2018-12-17 03:04:05.000,2018-12-17 17:04:05.000,95.00
"2f9db22d-0e56-4400-8000-00000000005d",boston,boston,"2e147ae1-47ae-4400-8000-000000000009","22222222-2222-4200-8000-000000000002","76414 Joan Spur","7817 Holly Glens Suite 94",2018-12-16 03:04:05.000,2018-12-17 04:04:05.000,11.00
"3020c49b-a5e3-4400-8000-00000000005e",boston,boston,"23d70a3d-70a3-4800-8000-000000000007","22222222-2222-4200-8000-000000000002","66290 Kevin Valleys Apt. 24","8207 Nicholas Landing Apt. 98",2018-12-18 03:04:05.000,2018-12-20 12:04:05.000,78.00
"30a3d70a-3d70-4400-8000-00000000005f",boston,boston,"23d70a3d-70a3-4800-8000-000000000007","22222222-2222-4200-8000-000000000002","67760 Amy Light Apt. 29","16708 Michael Heights",2019-01-01 03:04:05.000,2019-01-02 07:04:05.000,30.00
"3126e978-d4fd-4400-8000-000000000060",boston,boston,"3851eb85-1eb8-4200-8000-00000000000b","22222222-2222-4200-8000-000000000002","27239 Cassandra Camp Apt. 51","96301 Schneider Extension",2018-12-29 03:04:05.000,2018-12-31 14:04:05.000,21.00
"31a9fbe7-6c8b-4400-8000-000000000061",boston,boston,"1eb851eb-851e-4800-8000-000000000006","22222222-2222-4200-8000-000000000002","65876 Gonzalez Crest","54200 Samuel Valleys Apt. 30",2018-12-25 03:04:05.000,2018-12-27 03:04:05.000,41.00
